State,Month,Day,Hour,Temperature,Humidity,WindSpeed,WeatherType
Jharkhand,9,29,12,31.4,83,11.9,Rainy
Jharkhand,9,30,12,31.6,80,14.2,Sunny
Jharkhand,10,1,12,31.3,82,16.3,Sunny
Jharkhand,10,2,12,30.9,81,16.2,Sunny
Jharkhand,10,3,12,30.2,84,16.0,Sunny
Jharkhand,10,4,12,30.9,82,18.3,Sunny
Jharkhand,10,5,12,31.0,80,11.7,Sunny
Jharkhand,10,6,12,30.2,81,6.3,Sunny
Jharkhand,10,7,12,29.9,89,13.0,Rainy
Jharkhand,10,8,12,29.8,88,9.5,Rainy
Jharkhand,10,9,12,29.0,87,10.4,Rainy
Jharkhand,10,10,12,30.8,82,11.4,Rainy
Jharkhand,10,11,12,31.0,79,10.3,Sunny
Jharkhand,10,12,12,30.8,74,7.3,Sunny
Jharkhand,10,13,12,28.9,81,7.5,Rainy
Jharkhand,10,14,12,29.9,84,9.8,Rainy
Jharkhand,10,15,12,30.0,83,9.6,Sunny
Jharkhand,10,16,12,29.4,86,13.0,Rainy
Jharkhand,10,17,12,29.6,85,9.2,Rainy
Jharkhand,10,18,12,29.1,85,10.0,Rainy
Jharkhand,10,19,12,29.4,73,6.7,Sunny
Jharkhand,10,20,12,29.0,71,7.6,Sunny
Jharkhand,10,21,12,30.2,69,14.6,Sunny
Jharkhand,10,22,12,29.3,80,12.9,Sunny
Jharkhand,10,23,12,29.8,78,9.4,Sunny
Jharkhand,10,24,12,27.3,84,18.2,Rainy
Jharkhand,10,25,12,26.7,90,27.4,Rainy
Jharkhand,10,26,12,24.1,94,16.7,Rainy
Jharkhand,10,27,12,27.6,92,16.3,Rainy
Jharkhand,10,28,12,28.5,83,7.6,Rainy
Jharkhand,10,29,12,29.4,86,6.2,Sunny
Jharkhand,10,30,12,29.1,86,8.4,Rainy
Jharkhand,10,31,12,30.3,75,9.0,Sunny
Jharkhand,11,1,12,30.6,67,8.2,Sunny
Jharkhand,11,2,12,29.6,63,10.6,Sunny
Jharkhand,11,3,12,28.3,62,9.8,Sunny
Jharkhand,11,4,12,27.6,74,7.7,Sunny
Jharkhand,11,5,12,27.5,75,8.4,Sunny
Jharkhand,11,6,12,27.8,74,7.2,Sunny
Jharkhand,11,7,12,28.2,73,7.4,Sunny
Jharkhand,11,8,12,28.1,72,7.6,Sunny
Jharkhand,11,9,12,27.7,75,8.2,Sunny
Jharkhand,11,10,12,27.5,75,7.8,Sunny
Jharkhand,11,11,12,27.2,75,6.6,Sunny
Jharkhand,11,12,12,27.3,74,6.0,Sunny
Jharkhand,11,13,12,27.7,68,4.8,Sunny
Jharkhand,11,14,12,27.5,67,6.8,Sunny
Jharkhand,11,15,12,26.9,65,12.7,Sunny
Jharkhand,11,16,12,26.7,67,11.5,Sunny
Jharkhand,11,17,12,26.5,64,11.6,Sunny
Jharkhand,11,18,12,26.2,65,12.7,Sunny
Jharkhand,11,19,12,25.5,66,6.5,Sunny
Jharkhand,11,20,12,25.0,63,6.6,Sunny
Jharkhand,11,21,12,25.1,66,7.1,Sunny
Jharkhand,11,22,12,25.1,66,8.1,Sunny
Jharkhand,11,23,12,25.6,66,10.3,Sunny
Jharkhand,11,24,12,25.0,65,9.0,Sunny
Jharkhand,11,25,12,25.3,67,7.6,Sunny
Jharkhand,11,26,12,25.8,61,11.2,Sunny
Jharkhand,11,27,12,24.8,64,9.6,Sunny
Jharkhand,11,28,12,25.0,66,8.5,Sunny
Jharkhand,11,29,12,25.2,71,8.7,Sunny
Jharkhand,11,30,12,24.8,73,6.7,Sunny
Jharkhand,12,1,12,23.4,77,5.2,Sunny
Jharkhand,12,2,12,25.2,73,4.7,Sunny
Jharkhand,12,3,12,26.2,64,8.7,Sunny
Jharkhand,12,4,12,27.1,57,10.8,Sunny
Jharkhand,12,5,12,26.7,53,13.7,Sunny
Jharkhand,12,6,12,24.4,63,14.7,Sunny
Jharkhand,12,7,12,23.8,58,6.8,Sunny
Jharkhand,12,8,12,24.7,62,9.3,Sunny
Jharkhand,12,9,12,23.9,86,8.3,Rainy
Jharkhand,12,10,12,23.1,77,11.1,Sunny
Jharkhand,12,11,12,22.3,71,8.4,Sunny
Jharkhand,12,12,12,23.7,65,9.9,Sunny
Jharkhand,12,13,12,22.5,60,12.0,Sunny
Jharkhand,12,14,12,21.9,58,9.6,Sunny
Jharkhand,12,15,12,21.3,63,8.2,Sunny
Jharkhand,12,16,12,22.3,64,6.0,Sunny
Jharkhand,12,17,12,23.4,68,5.8,Sunny
Jharkhand,12,18,12,24.3,65,7.6,Sunny
Jharkhand,12,19,12,24.4,71,5.9,Sunny
Jharkhand,12,20,12,25.2,68,8.0,Sunny
Jharkhand,12,21,12,24.0,81,9.1,Sunny
Jharkhand,12,22,12,24.0,76,6.3,Sunny
Jharkhand,12,23,12,23.5,74,4.7,Sunny
Jharkhand,12,24,12,24.8,69,9.2,Sunny
Jharkhand,12,25,12,25.5,70,7.6,Sunny
Jharkhand,12,26,12,25.7,73,6.7,Sunny
Jharkhand,12,27,12,26.3,63,6.8,Sunny
Jharkhand,12,28,12,27.1,68,9.8,Sunny
Jharkhand,12,29,12,25.7,79,12.1,Sunny
Jharkhand,12,30,12,23.2,79,12.4,Sunny
Jharkhand,12,31,12,21.5,79,10.1,Sunny
Karnataka,1,1,12,29.1,68,19.1,Sunny
Karnataka,1,2,12,28.1,71,12.5,Sunny
Karnataka,1,3,12,29.7,59,13.0,Sunny
Karnataka,1,4,12,29.4,54,13.3,Sunny
Karnataka,1,5,12,29.4,60,16.3,Sunny
Karnataka,1,6,12,25.8,79,22.7,Windy
Karnataka,1,7,12,29.1,73,16.7,Sunny
Karnataka,1,8,12,30.1,65,13.1,Sunny
Karnataka,1,9,12,30.0,60,13.2,Sunny
Karnataka,1,10,12,27.7,62,23.5,Windy
Karnataka,1,11,12,28.3,64,18.8,Sunny
Karnataka,1,12,12,27.7,61,17.6,Sunny
Karnataka,1,13,12,28.8,58,10.5,Sunny
Karnataka,1,14,12,29.0,46,9.8,Sunny
Karnataka,1,15,12,29.0,52,13.5,Sunny
Karnataka,1,16,12,28.7,56,11.0,Sunny
Karnataka,1,17,12,28.9,54,13.2,Sunny
Karnataka,1,18,12,29.7,59,18.0,Sunny
Karnataka,1,19,12,27.5,72,13.6,Rainy
Karnataka,1,20,12,30.5,56,12.6,Sunny
Karnataka,1,21,12,30.2,50,19.3,Sunny
Karnataka,1,22,12,30.0,54,18.2,Sunny
Karnataka,1,23,12,30.3,55,16.5,Sunny
Karnataka,1,24,12,30.5,48,17.3,Sunny
Karnataka,1,25,12,30.4,45,14.6,Sunny
Karnataka,1,26,12,31.1,48,10.8,Sunny
Karnataka,1,27,12,31.7,52,17.3,Sunny
Karnataka,1,28,12,30.0,67,20.1,Windy
Karnataka,1,29,12,29.8,60,13.0,Sunny
Karnataka,1,30,12,30.7,56,16.4,Sunny
Karnataka,1,31,12,30.4,53,10.8,Sunny
Karnataka,2,1,12,30.6,54,14.7,Sunny
Karnataka,2,2,12,28.5,60,18.9,Sunny
Karnataka,2,3,12,30.5,52,12.0,Sunny
Karnataka,2,4,12,30.7,45,14.1,Sunny
Karnataka,2,5,12,30.4,49,15.1,Sunny
Karnataka,2,6,12,30.9,54,15.7,Sunny
Karnataka,2,7,12,30.1,54,17.7,Sunny
Karnataka,2,8,12,28.8,57,15.6,Sunny
Karnataka,2,9,12,30.4,53,22.8,Windy
Karnataka,2,10,12,28.4,65,21.5,Windy
Karnataka,2,11,12,29.6,59,23.0,Windy
Karnataka,2,12,12,29.9,57,19.2,Sunny
Karnataka,2,13,12,30.8,53,15.9,Sunny
Karnataka,2,14,12,31.1,45,11.1,Sunny
Karnataka,2,15,12,32.5,33,11.9,Sunny
Karnataka,2,16,12,32.4,36,13.6,Sunny
Karnataka,2,17,12,32.1,40,17.7,Sunny
Karnataka,2,18,12,32.1,41,17.3,Sunny
Karnataka,2,19,12,32.4,42,12.6,Sunny
Karnataka,2,20,12,32.2,45,16.1,Sunny
Karnataka,2,21,12,31.8,43,15.4,Sunny
Karnataka,2,22,12,32.3,41,17.1,Sunny
Karnataka,2,23,12,32.1,46,15.2,Sunny
Karnataka,2,24,12,33.1,44,12.2,Sunny
Karnataka,2,25,12,34.1,40,13.0,Sunny
Karnataka,2,26,12,31.5,46,17.0,Sunny
Karnataka,2,27,12,31.1,52,17.2,Sunny
Karnataka,2,28,12,32.1,48,15.8,Sunny
Karnataka,2,29,12,31.5,48,15.5,Sunny
Karnataka,3,1,12,32.0,51,16.9,Sunny
Karnataka,3,2,12,30.8,55,14.0,Sunny
Karnataka,3,3,12,32.0,54,19.8,Sunny
Karnataka,3,4,12,32.4,43,19.6,Sunny
Karnataka,3,5,12,31.5,45,18.2,Sunny
Karnataka,3,6,12,31.0,55,22.5,Windy
Karnataka,3,7,12,31.7,53,21.9,Windy
Karnataka,3,8,12,32.4,50,13.7,Sunny
Karnataka,3,9,12,32.4,49,12.0,Sunny
Karnataka,3,10,12,33.7,48,22.3,Windy
Karnataka,3,11,12,33.3,53,17.6,Sunny
Karnataka,3,12,12,33.7,51,16.8,Sunny
Karnataka,3,13,12,33.8,46,19.0,Sunny
Karnataka,3,14,12,34.4,38,19.6,Sunny
Karnataka,3,15,12,34.7,39,16.2,Sunny
Karnataka,3,16,12,34.6,42,17.0,Sunny
Karnataka,3,17,12,35.0,41,14.8,Sunny
Karnataka,3,18,12,34.5,45,15.1,Sunny
Karnataka,3,19,12,34.1,41,15.2,Sunny
Karnataka,3,20,12,35.5,30,21.3,Windy
Karnataka,3,21,12,34.7,22,16.8,Sunny
Karnataka,3,22,12,35.4,34,19.6,Sunny
Karnataka,3,23,12,35.9,39,17.7,Sunny
Karnataka,3,24,12,34.2,54,13.4,Sunny
Karnataka,3,25,12,34.1,48,21.3,Windy
Karnataka,3,26,12,35.8,45,17.3,Sunny
Karnataka,3,27,12,35.7,34,13.3,Sunny
Karnataka,3,28,12,36.3,27,16.2,Sunny
Karnataka,3,29,12,36.4,33,15.5,Sunny
Karnataka,3,30,12,35.5,47,16.2,Sunny
Karnataka,3,31,12,36.5,28,14.0,Sunny
Karnataka,4,1,12,36.9,30,13.4,Sunny
Karnataka,4,2,12,36.8,41,21.0,Windy
Karnataka,4,3,12,35.4,52,12.3,Sunny
Karnataka,4,4,12,36.1,53,16.4,Sunny
Karnataka,4,5,12,36.2,56,20.9,Windy
Karnataka,4,6,12,34.2,66,15.9,Rainy
Karnataka,4,7,12,35.4,61,17.6,Rainy
Karnataka,4,8,12,36.0,52,19.3,Sunny
Karnataka,4,9,12,35.6,42,15.5,Sunny
Karnataka,4,10,12,35.2,40,16.2,Sunny
Karnataka,4,11,12,35.0,37,18.4,Sunny
Karnataka,4,12,12,35.5,50,18.0,Sunny
Karnataka,4,13,12,36.2,33,17.7,Sunny
Karnataka,4,14,12,36.9,28,19.8,Sunny
Karnataka,4,15,12,35.9,41,17.2,Sunny
Karnataka,4,16,12,35.4,56,17.4,Sunny
Karnataka,4,17,12,36.1,54,14.7,Sunny
Karnataka,4,18,12,34.9,60,17.4,Sunny
Karnataka,4,19,12,36.6,48,17.3,Sunny
Karnataka,4,20,12,36.1,36,15.3,Sunny
Karnataka,4,21,12,35.4,55,18.6,Sunny
Karnataka,4,22,12,36.1,56,18.5,Sunny
Karnataka,4,23,12,36.7,56,20.7,Windy
Karnataka,4,24,12,35.0,62,21.0,Windy
Karnataka,4,25,12,35.8,57,17.8,Sunny
Karnataka,4,26,12,37.1,45,20.2,Windy
Karnataka,4,27,12,36.9,47,20.4,Windy
Karnataka,4,28,12,37.0,49,21.3,Windy
Karnataka,4,29,12,34.8,56,15.7,Sunny
Karnataka,4,30,12,34.9,60,20.6,Rainy
Karnataka,5,1,12,36.5,53,18.4,Sunny
Karnataka,5,2,12,36.8,58,22.4,Windy
Karnataka,5,3,12,36.5,56,17.6,Sunny
Karnataka,5,4,12,36.7,54,17.7,Sunny
Karnataka,5,5,12,37.8,49,18.6,Sunny
Karnataka,5,6,12,37.4,53,16.8,Sunny
Karnataka,5,7,12,36.5,55,18.7,Sunny
Karnataka,5,8,12,35.8,58,21.9,Rainy
Karnataka,5,9,12,36.5,55,12.8,Sunny
Karnataka,5,10,12,36.3,53,20.6,Windy
Karnataka,5,11,12,34.4,51,19.8,Sunny
Karnataka,5,12,12,36.7,46,12.1,Sunny
Karnataka,5,13,12,36.3,49,13.8,Sunny
Karnataka,5,14,12,37.0,55,19.7,Sunny
Karnataka,5,15,12,35.8,53,20.4,Windy
Karnataka,5,16,12,35.4,61,14.1,Rainy
Karnataka,5,17,12,36.1,65,19.5,Rainy
Karnataka,5,18,12,34.8,64,23.2,Windy
Karnataka,5,19,12,34.2,66,22.9,Windy
Karnataka,5,20,12,34.4,64,23.9,Windy
Karnataka,5,21,12,35.6,60,22.8,Windy
Karnataka,5,22,12,35.8,58,22.3,Windy
Karnataka,5,23,12,37.5,57,24.6,Windy
Karnataka,5,24,12,36.8,60,23.1,Windy
Karnataka,5,25,12,36.5,61,22.2,Windy
Karnataka,5,26,12,36.3,61,19.2,Sunny
Karnataka,5,27,12,37.8,58,22.8,Windy
Karnataka,5,28,12,36.5,58,22.2,Windy
Karnataka,5,29,12,35.8,58,20.6,Windy
Karnataka,5,30,12,35.3,56,17.9,Sunny
Karnataka,5,31,12,31.3,73,14.3,Rainy
Karnataka,6,1,12,30.8,82,18.4,Rainy
Karnataka,6,2,12,30.6,77,26.2,Rainy
Karnataka,6,3,12,29.2,82,34.2,Rainy
Karnataka,6,4,12,29.4,80,25.2,Rainy
Karnataka,6,5,12,30.0,78,21.2,Windy
Karnataka,6,6,12,30.7,75,22.1,Windy
Karnataka,6,7,12,30.1,75,24.6,Windy
Karnataka,6,8,12,30.5,72,23.8,Windy
Karnataka,6,9,12,31.1,74,21.2,Windy
Karnataka,6,10,12,31.6,74,24.7,Windy
Karnataka,6,11,12,26.8,88,22.3,Rainy
Karnataka,6,12,12,26.3,86,32.0,Rainy
Karnataka,6,13,12,28.0,81,30.6,Windy
Karnataka,6,14,12,29.0,82,30.5,Rainy
Karnataka,6,15,12,29.8,78,32.4,Windy
Karnataka,6,16,12,28.3,85,33.5,Rainy
Karnataka,6,17,12,24.3,93,30.1,Rainy
Karnataka,6,18,12,26.5,84,32.2,Rainy
Karnataka,6,19,12,29.4,80,27.7,Rainy
Karnataka,6,20,12,30.0,75,23.5,Windy
Karnataka,6,21,12,30.3,78,26.6,Rainy
Karnataka,6,22,12,28.8,81,27.4,Rainy
Karnataka,6,23,12,29.0,76,20.8,Windy
Karnataka,6,24,12,29.0,78,18.5,Rainy
Karnataka,6,25,12,31.3,75,16.4,Rainy
Karnataka,6,26,12,30.7,83,13.7,Rainy
Karnataka,6,27,12,29.9,81,17.8,Rainy
Karnataka,6,28,12,28.2,82,14.8,Rainy
Karnataka,6,29,12,29.5,83,14.5,Rainy
Karnataka,6,30,12,27.3,87,17.6,Rainy
Karnataka,7,1,12,27.7,84,24.6,Rainy
Karnataka,7,2,12,27.4,84,26.8,Rainy
Karnataka,7,3,12,26.6,87,31.0,Rainy
Karnataka,7,4,12,24.3,92,27.6,Rainy
Karnataka,7,5,12,26.2,87,28.2,Rainy
Karnataka,7,6,12,26.9,83,29.4,Windy
Karnataka,7,7,12,27.4,85,28.9,Rainy
Karnataka,7,8,12,27.4,85,25.3,Rainy
Karnataka,7,9,12,26.2,88,22.8,Rainy
Karnataka,7,10,12,26.6,88,21.7,Rainy
Karnataka,7,11,12,26.7,88,19.6,Rainy
Karnataka,7,12,12,29.2,83,19.4,Rainy
Karnataka,7,13,12,25.8,87,21.0,Rainy
Karnataka,7,14,12,26.9,90,27.8,Rainy
Karnataka,7,15,12,26.5,91,25.2,Rainy
Karnataka,7,16,12,24.1,94,22.9,Rainy
Karnataka,7,17,12,26.7,88,30.6,Rainy
Karnataka,7,18,12,28.5,86,20.4,Rainy
Karnataka,7,19,12,28.9,86,14.0,Rainy
Karnataka,7,20,12,29.0,86,14.4,Rainy
Karnataka,7,21,12,30.2,76,15.4,Sunny
Karnataka,7,22,12,30.4,80,14.1,Rainy
Karnataka,7,23,12,27.9,86,9.7,Rainy
Karnataka,7,24,12,28.1,87,11.5,Rainy
Karnataka,7,25,12,26.9,85,17.6,Rainy
Karnataka,7,26,12,27.7,84,24.9,Rainy
Karnataka,7,27,12,28.8,81,19.6,Rainy
Karnataka,7,28,12,28.0,84,17.8,Rainy
Karnataka,7,29,12,25.7,92,14.8,Rainy
Karnataka,7,30,12,28.8,83,16.4,Rainy
Karnataka,7,31,12,28.4,85,17.7,Rainy
Karnataka,8,1,12,28.0,82,21.9,Rainy
Karnataka,8,2,12,27.1,87,26.9,Rainy
Karnataka,8,3,12,25.3,90,31.8,Rainy
Karnataka,8,4,12,23.4,92,36.9,Rainy
Karnataka,8,5,12,24.4,91,38.5,Rainy
Karnataka,8,6,12,26.2,86,39.8,Rainy
Karnataka,8,7,12,26.3,85,31.4,Rainy
Karnataka,8,8,12,26.2,85,31.7,Rainy
Karnataka,8,9,12,27.1,83,25.6,Rainy
Karnataka,8,10,12,24.7,91,22.8,Rainy
Karnataka,8,11,12,25.6,87,29.3,Rainy
Karnataka,8,12,12,26.7,83,30.2,Rainy
Karnataka,8,13,12,25.2,89,25.4,Rainy
Karnataka,8,14,12,25.5,83,30.3,Rainy
Karnataka,8,15,12,25.5,86,31.3,Rainy
Karnataka,8,16,12,24.1,91,28.1,Rainy
Karnataka,8,17,12,26.5,86,31.4,Rainy
Karnataka,8,18,12,26.4,83,27.8,Windy
Karnataka,8,19,12,28.0,80,27.0,Windy
Karnataka,8,20,12,25.5,87,26.0,Rainy
Karnataka,8,21,12,26.9,86,28.4,Rainy
Karnataka,8,22,12,27.9,83,27.0,Rainy
Karnataka,8,23,12,28.2,81,27.2,Windy
Karnataka,8,24,12,28.9,82,20.4,Windy
Karnataka,8,25,12,29.4,79,17.3,Sunny
Karnataka,8,26,12,29.0,75,15.2,Sunny
Karnataka,8,27,12,28.7,78,16.9,Sunny
Karnataka,8,28,12,28.3,79,19.2,Sunny
Karnataka,8,29,12,28.9,81,21.7,Windy
Karnataka,8,30,12,28.7,81,23.1,Windy
Karnataka,8,31,12,29.6,80,14.2,Sunny
Karnataka,9,1,12,29.9,74,15.5,Sunny
Karnataka,9,2,12,28.9,83,18.2,Rainy
Karnataka,9,3,12,28.7,84,12.7,Rainy
Karnataka,9,4,12,29.7,78,16.6,Rainy
Karnataka,9,5,12,30.0,77,14.6,Rainy
Karnataka,9,6,12,29.6,80,11.8,Rainy
Karnataka,9,7,12,29.3,82,13.3,Rainy
Karnataka,9,8,12,28.8,83,12.7,Rainy
Karnataka,9,9,12,28.4,84,13.5,Rainy
Karnataka,9,10,12,29.4,84,17.8,Rainy
Karnataka,9,11,12,27.7,86,22.4,Rainy
Karnataka,9,12,12,26.6,87,25.8,Rainy
Karnataka,9,13,12,23.3,93,18.8,Rainy
Karnataka,9,14,12,24.5,89,18.9,Rainy
Karnataka,9,15,12,27.0,85,18.6,Rainy
Karnataka,9,16,12,26.7,88,23.4,Rainy
Karnataka,9,17,12,28.2,84,19.2,Rainy
Karnataka,9,18,12,27.9,88,17.3,Rainy
Karnataka,9,19,12,27.1,88,17.2,Rainy
Karnataka,9,20,12,27.3,88,26.4,Rainy
Karnataka,9,21,12,24.5,90,33.9,Rainy
Karnataka,9,22,12,26.6,86,35.6,Rainy
Karnataka,9,23,12,27.4,81,30.8,Windy
Karnataka,9,24,12,28.4,83,21.1,Rainy
Karnataka,9,25,12,28.4,84,20.3,Rainy
Karnataka,9,26,12,24.5,92,18.9,Rainy
Karnataka,9,27,12,26.6,88,14.6,Rainy
Karnataka,9,28,12,27.8,81,13.4,Rainy
Karnataka,9,29,12,28.6,83,13.9,Rainy
Karnataka,9,30,12,28.1,83,17.8,Rainy
Karnataka,10,1,12,28.2,83,17.0,Sunny
Karnataka,10,2,12,28.8,83,16.6,Rainy
Karnataka,10,3,12,28.7,86,20.0,Rainy
Karnataka,10,4,12,28.4,85,17.8,Rainy
Karnataka,10,5,12,28.0,85,17.3,Rainy
Karnataka,10,6,12,29.2,80,15.5,Sunny
Karnataka,10,7,12,29.3,77,17.8,Sunny
Karnataka,10,8,12,29.4,73,11.8,Sunny
Karnataka,10,9,12,29.7,76,12.7,Sunny
Karnataka,10,10,12,28.9,85,16.3,Rainy
Karnataka,10,11,12,25.2,92,14.4,Rainy
Karnataka,10,12,12,24.6,91,9.8,Rainy
Karnataka,10,13,12,26.6,91,19.7,Rainy
Karnataka,10,14,12,24.9,91,27.0,Rainy
Karnataka,10,15,12,26.9,84,29.7,Windy
Karnataka,10,16,12,26.6,83,22.3,Rainy
Karnataka,10,17,12,28.2,80,14.3,Sunny
Karnataka,10,18,12,27.9,81,13.7,Sunny
Karnataka,10,19,12,28.0,86,12.6,Rainy
Karnataka,10,20,12,27.7,89,11.8,Rainy
Karnataka,10,21,12,26.1,90,9.6,Rainy
Karnataka,10,22,12,26.5,90,16.4,Rainy
Karnataka,10,23,12,28.7,81,14.9,Sunny
Karnataka,10,24,12,28.4,81,11.4,Sunny
Karnataka,10,25,12,28.5,80,11.3,Sunny
Karnataka,10,26,12,28.3,80,12.6,Rainy
Karnataka,10,27,12,28.4,69,13.2,Sunny
Karnataka,10,28,12,27.8,69,14.3,Sunny
Karnataka,10,29,12,27.3,66,15.0,Sunny
Karnataka,10,30,12,27.3,75,12.6,Sunny
Karnataka,10,31,12,28.3,69,11.8,Sunny
Karnataka,11,1,12,28.5,69,12.3,Sunny
Karnataka,11,2,12,28.9,67,12.6,Sunny
Karnataka,11,3,12,29.3,65,15.3,Sunny
Karnataka,11,4,12,28.7,65,17.4,Sunny
Karnataka,11,5,12,29.1,57,17.6,Sunny
Karnataka,11,6,12,29.6,63,20.5,Windy
Karnataka,11,7,12,28.9,74,19.8,Sunny
Karnataka,11,8,12,28.7,71,22.7,Windy
Karnataka,11,9,12,28.7,59,14.9,Sunny
Karnataka,11,10,12,27.3,46,18.2,Sunny
Karnataka,11,11,12,27.9,51,20.3,Windy
Karnataka,11,12,12,27.5,68,23.5,Windy
Karnataka,11,13,12,29.1,80,20.9,Rainy
Karnataka,11,14,12,29.6,66,22.4,Windy
Karnataka,11,15,12,29.8,69,21.2,Windy
Karnataka,11,16,12,28.5,80,23.8,Rainy
Karnataka,11,17,12,28.9,81,24.9,Rainy
Karnataka,11,18,12,28.4,80,17.1,Sunny
Karnataka,11,19,12,29.4,73,19.9,Sunny
Karnataka,11,20,12,29.3,66,13.2,Sunny
Karnataka,11,21,12,30.3,53,17.3,Sunny
Karnataka,11,22,12,30.0,52,13.7,Sunny
Karnataka,11,23,12,29.7,65,18.5,Sunny
Karnataka,11,24,12,29.0,63,18.9,Sunny
Karnataka,11,25,12,29.1,57,22.1,Windy
Karnataka,11,26,12,28.1,70,24.1,Windy
Karnataka,11,27,12,26.7,72,23.7,Windy
Karnataka,11,28,12,24.3,80,16.6,Rainy
Karnataka,11,29,12,27.4,84,20.5,Rainy
Karnataka,11,30,12,28.6,70,19.1,Sunny
Karnataka,12,1,12,27.8,68,19.6,Sunny
Karnataka,12,2,12,28.5,62,20.0,Sunny
Karnataka,12,3,12,29.0,64,17.0,Sunny
Karnataka,12,4,12,29.2,65,20.5,Windy
Karnataka,12,5,12,29.0,60,18.5,Sunny
Karnataka,12,6,12,28.9,62,22.4,Windy
Karnataka,12,7,12,27.6,74,25.2,Windy
Karnataka,12,8,12,28.4,79,25.2,Rainy
Karnataka,12,9,12,27.2,84,17.8,Rainy
Karnataka,12,10,12,28.4,63,15.2,Sunny
Karnataka,12,11,12,28.4,62,11.0,Sunny
Karnataka,12,12,12,28.5,57,13.5,Sunny
Karnataka,12,13,12,28.7,58,10.9,Sunny
Karnataka,12,14,12,29.1,58,12.6,Sunny
Karnataka,12,15,12,28.7,58,18.7,Sunny
Karnataka,12,16,12,28.6,66,21.0,Windy
Karnataka,12,17,12,28.4,68,21.3,Windy
Karnataka,12,18,12,28.7,66,19.4,Sunny
Karnataka,12,19,12,28.0,64,22.0,Windy
Karnataka,12,20,12,27.1,64,21.6,Windy
Karnataka,12,21,12,27.2,58,20.5,Windy
Karnataka,12,22,12,27.7,58,15.7,Sunny
Karnataka,12,23,12,28.1,59,13.8,Sunny
Karnataka,12,24,12,28.5,59,14.1,Sunny
Karnataka,12,25,12,28.5,57,15.0,Sunny
Karnataka,12,26,12,28.0,60,15.2,Sunny
Karnataka,12,27,12,28.7,61,13.4,Sunny
Karnataka,12,28,12,29.1,57,14.2,Sunny
Karnataka,12,29,12,28.5,54,14.1,Sunny
Karnataka,12,30,12,29.0,62,17.1,Sunny
Karnataka,12,31,12,28.9,69,19.8,Sunny
Karnataka,1,1,12,27.5,66,18.9,Sunny
Karnataka,1,2,12,27.5,63,18.8,Sunny
Karnataka,1,3,12,28.4,68,17.7,Sunny
Karnataka,1,4,12,27.5,68,16.6,Sunny
Karnataka,1,5,12,28.6,63,15.0,Sunny
Karnataka,1,6,12,27.5,79,14.9,Rainy
Karnataka,1,7,12,26.8,81,20.6,Rainy
Karnataka,1,8,12,27.7,79,15.0,Rainy
Karnataka,1,9,12,28.1,79,16.9,Sunny
Karnataka,1,10,12,28.5,73,16.3,Sunny
Karnataka,1,11,12,29.2,68,16.9,Sunny
Karnataka,1,12,12,29.5,57,22.3,Windy
Karnataka,1,13,12,29.4,56,22.3,Windy
Karnataka,1,14,12,29.3,58,20.2,Windy
Karnataka,1,15,12,28.7,61,15.7,Sunny
Karnataka,1,16,12,29.9,58,12.6,Sunny
Karnataka,1,17,12,29.9,53,15.5,Sunny
Karnataka,1,18,12,29.8,54,18.8,Sunny
Karnataka,1,19,12,29.4,59,14.7,Sunny
Karnataka,1,20,12,29.9,52,13.2,Sunny
Karnataka,1,21,12,30.4,48,11.2,Sunny
Karnataka,1,22,12,30.7,52,12.8,Sunny
Karnataka,1,23,12,30.1,51,11.3,Sunny
Karnataka,1,24,12,29.7,53,11.2,Sunny
Karnataka,1,25,12,30.2,48,12.3,Sunny
Karnataka,1,26,12,30.2,46,12.1,Sunny
Karnataka,1,27,12,29.7,44,12.1,Sunny
Karnataka,1,28,12,29.4,50,13.8,Sunny
Karnataka,1,29,12,28.9,52,12.7,Sunny
Karnataka,1,30,12,29.9,47,12.9,Sunny
Karnataka,1,31,12,29.4,48,16.1,Sunny
Karnataka,2,1,12,29.0,48,17.7,Sunny
Karnataka,2,2,12,28.4,52,17.3,Sunny
Karnataka,2,3,12,28.8,50,17.7,Sunny
Karnataka,2,4,12,28.7,45,15.9,Sunny
Karnataka,2,5,12,29.1,47,13.5,Sunny
Karnataka,2,6,12,29.1,41,13.9,Sunny
Karnataka,2,7,12,29.0,43,17.8,Sunny
Karnataka,2,8,12,29.4,40,22.3,Windy
Karnataka,2,9,12,29.2,46,15.5,Sunny
Karnataka,2,10,12,29.8,41,10.5,Sunny
Karnataka,2,11,12,29.9,40,13.4,Sunny
Karnataka,2,12,12,30.2,42,13.3,Sunny
Karnataka,2,13,12,29.6,38,13.5,Sunny
Karnataka,2,14,12,30.1,37,12.3,Sunny
Karnataka,2,15,12,30.6,38,13.0,Sunny
Karnataka,2,16,12,30.9,41,12.6,Sunny
Karnataka,2,17,12,30.5,58,21.4,Windy
Karnataka,2,18,12,29.3,44,15.1,Sunny
Karnataka,2,19,12,27.3,53,19.2,Sunny
Karnataka,2,20,12,26.6,60,23.0,Windy
Karnataka,2,21,12,24.9,77,21.3,Rainy
Karnataka,2,22,12,27.6,73,17.5,Sunny
Karnataka,2,23,12,30.3,58,12.2,Sunny
Karnataka,2,24,12,31.4,48,13.3,Sunny
Karnataka,2,25,12,32.3,43,9.7,Sunny
